item_id,vertical,category,domain,score
633060501,CE,COMPUTERS,MLC-HEADPHONES,0.3581999999999999
608869883,CE,ELECTRONICS,MLC-STREAMING_MEDIA_DEVICES,0.3184
534100584,T & B,BABY,MLC-DOOR_AND_STAIR_SAFETY_FENCES,0.9024
915064810,CE,MOBILE,MLC-CELLPHONES,0.3421999999999999
566515497,CPG,PERSONAL HYGIENE,MLC-TOOTHBRUSHES,0.8858
623643490,CE,MOBILE,MLC-TABLETS,0.4594
613839433,CE,COMPUTERS,MLC-ALL_IN_ONE,0.6492
607213582,HOME & INDUSTRY,HOME&DECOR,MLC-GARDEN_STONES,0.268
587263852,CE,ELECTRONICS,MLC-TV_AND_MONITOR_MOUNTS,0.5618
529484350,HOME & INDUSTRY,HOME&DECOR,MLC-BATHROOM_SUPPLIES,0.7492
639402266,HOME & INDUSTRY,HOME&DECOR,MLC-BOX_SPRING_AND_MATTRESS_SETS,0.5438
514542877,APP & SPORTS,SPORTS,MLC-TENTS,0.9872
559698369,HOME & INDUSTRY,HOME&DECOR,MLC-LOCKERS,0.2383999999999999
567710098,BEAUTY & HEALTH,PERSONAL CARE,MLC-PERFUMES,0.2765999999999999
638288185,CE,COMPUTERS,MLC-PRINTER_INKS,0.4125999999999999
454796070,CE,ELECTRONICS,MLC-CAMERA_LENSES,0.151
616766555,CE,COMPUTERS,MLC-ROUTERS_AND_WIRELESS_SYSTEMS,0.399
632361852,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-LASER_LEVELS,0.1876
625144161,CE,COMPUTERS,MLC-COMPUTER_MONITORS,0.5738
607940039,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-AESTHETIC_TREATMENT_TABLES_AND_CHAIRS,0.5904
642959544,CE,MOBILE,MLC-SMARTWATCHES,0.7774
641946781,CE,MOBILE,MLC-SMARTWATCHES,0.4639999999999999
510135615,HOME & INDUSTRY,HOME&DECOR,MLC-HOME_DECOR,0.2976
571031337,BEAUTY & HEALTH,PERSONAL CARE,MLC-HAND_AND_FOOT_CREAMS,0.309
906735451,CE,MOBILE,MLC-TABLETS,0.948
636874721,APP & SPORTS,FOOTWEAR,MLC-SNEAKERS,0.3846
480557972,CPG,PETS FOOD,MLC-CATS_AND_DOGS_FOODS,0.0522
523389493,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_PAINT_SPRAYERS,0.6548
553476700,APP & SPORTS,SPORTS,MLC-STATIONARY_BICYCLES,0.9246
527215472,HOME & INDUSTRY,HOME&DECOR,MLC-LIGHT_BULBS,0.4751999999999999
925030485,HOME & INDUSTRY,HOME&DECOR,MLC-FRAME_POOLS,0.9468
615911486,CE,MOBILE,MLC-CELLPHONES,0.9566
614134479,CE,ELECTRONICS,MLC-HAIR_CLIPPERS,0.271
529608455,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-SCISSORS,0.8968
579953765,CE,ELECTRONICS,MLC-COFFEE_MAKERS,0.7114
439331636,APP & SPORTS,SPORTS,MLC-KAYAKS,0.4516
523781665,CE,ELECTRONICS,MLC-PORTABLE_EVAPORATIVE_AIR_COOLERS,0.7478
620325494,CE,MOBILE,MLC-SMARTWATCHES,0.703
463477357,APP & SPORTS,APPAREL,MLC-JACKETS_AND_COATS,0.3136
616444407,CPG,PERSONAL HYGIENE,MLC-DEODORANTS,0.1243999999999999
471768891,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.8782
538075414,BEAUTY & HEALTH,PHARMACEUTICS,MLC-BLOOD_PRESSURE_MONITORS,0.6754
571039754,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-POWER_INVERTERS,0.4439999999999999
449107507,CE,ELECTRONICS,MLC-DIGITAL_PORTABLE_MEDIA_PLAYERS,0.1834
926453035,CE,ELECTRONICS,MLC-GAME_CONSOLES,0.5588
550508629,HOME & INDUSTRY,HOME&DECOR,MLC-POOL_FILTERS,0.6182
909093443,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-TILLERS,0.6308
550323567,CE,COMPUTERS,MLC-TONERS,0.7886
633628826,CE,COMPUTERS,MLC-COMMERCIAL_SOFTWARE,0.4429999999999999
917708749,HOME & INDUSTRY,HOME&DECOR,MLC-CHRISTMAS_TREE_ORNAMENTS,0.9092
601549327,CPG,PERSONAL HYGIENE,MLC-SUNSCREENS,0.6408
920472849,CE,MOBILE,MLC-CELLPHONES,0.9826
611219847,CE,MOBILE,MLC-CELLPHONES,0.8928
549775559,HOME & INDUSTRY,INDUSTRY,MLC-OFFICE_CHAIRS,0.8936
578288012,CPG,FOODS,MLC-COFFEE_CAPSULES,0.3132
597371432,APP & SPORTS,FOOTWEAR,MLC-SNEAKERS,0.0554
434772921,CE,COMPUTERS,MLC-SPEAKERS,0.723
902282465,CE,ELECTRONICS,MLC-VACUUM_CLEANERS,0.3925999999999999
612414259,CE,ELECTRONICS,MLC-ROBOT_VACUUMS,0.2862
613839411,CE,COMPUTERS,MLC-ALL_IN_ONE,0.8382
607171076,BEAUTY & HEALTH,PERSONAL CARE,MLC-FACIAL_SKIN_CARE_PRODUCTS,0.1984
910802711,APP & SPORTS,APPAREL,MLC-UNDERPANTS,0.8144
922866817,CE,MOBILE,MLC-CELLPHONES,0.605
519956693,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-TABLE_SAWS,0.7066
520010962,T & B,PARTY,MLC-FOG_MACHINES,0.5893999999999999
465896325,CE,ELECTRONICS,MLC-COOKTOPS,0.848
543529637,CE,COMPUTERS,MLC-SPEAKERS,0.3264
907847711,APP & SPORTS,FOOTWEAR,MLC-SNEAKERS,0.3842
920360026,CE,ELECTRONICS,MLC-GAME_CONSOLES,0.8978
917418484,APP & SPORTS,SPORTS,MLC-HOVERBOARDS,0.2406
456761890,BEAUTY & HEALTH,PERSONAL CARE,MLC-PERFUMES,0.354
571609042,HOME & INDUSTRY,HOME&DECOR,MLC-KITCHEN_BOWLS,0.5312
615574745,HOME & INDUSTRY,INDUSTRY,MLC-WORK_COVERALLS_AND_OVERALLS,0.0921999999999999
626921711,CE,MOBILE,MLC-CELLPHONES,0.0278
589412770,HOME & INDUSTRY,HOME&DECOR,MLC-PILLOWS,0.4417999999999999
508160573,HOME & INDUSTRY,HOME&DECOR,MLC-WALL_AND_CEILING_LIGHTS,0.0694
586810550,BEAUTY & HEALTH,PHARMACEUTICS,MLC-THERMOMETERS,0.1463999999999999
456627961,APP & SPORTS,SPORTS,MLC-CYCLING_SETS,0.1622
642969874,CE,ELECTRONICS,MLC-VIDEO_GAMES,0.0939999999999999
918359752,APP & SPORTS,SPORTS,MLC-SPORT_SHORTS,0.6195999999999999
925118333,CE,COMPUTERS,MLC-NOTEBOOKS,0.9152
544686739,HOME & INDUSTRY,SECURITY,MLC-ALARMS_AND_SENSORS,0.4868
528399785,CE,COMPUTERS,MLC-GRAPHICS_TABLETS,0.7864
623352330,APP & SPORTS,APPAREL,MLC-T_SHIRTS,0.3883999999999999
520432290,BEAUTY & HEALTH,PHARMACEUTICS,MLC-WHEELCHAIRS,0.7354
601096213,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-HEMOSTATS,0.1059999999999999
902621670,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_SCREWDRIVERS,0.6022
554162899,APP & SPORTS,FOOTWEAR,MLC-SNEAKERS,0.0213999999999999
600757093,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.8248
551664278,APP & SPORTS,APPAREL,MLC-T_SHIRTS,0.0495999999999999
635993211,CE,ELECTRONICS,MLC-GAMEPADS_AND_JOYSTICKS,0.6858
554718445,HOME & INDUSTRY,HOME&DECOR,MLC-MAKEUP_VANITIES,0.522
526664083,CE,COMPUTERS,MLC-SPEAKERS,0.8542
496874768,BEAUTY & HEALTH,PERSONAL CARE,MLC-BEAUTY_AND_PERSONAL_CARE_SUPPLIES,0.744
549200010,HOME & INDUSTRY,HOME&DECOR,MLC-TABLE_AND_DESK_LAMPS,0.8029999999999999
918861875,CE,COMPUTERS,MLC-NOTEBOOKS,0.586
914342162,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-COMBUSTION_CHAINSAWS,0.0961999999999999
604241263,CE,ELECTRONICS,MLC-BLENDERS,0.5347999999999999
524320023,CE,ELECTRONICS,MLC-ELECTRIC_GRILLS,0.4197999999999999
902600424,CE,ELECTRONICS,MLC-TELEVISIONS,0.9236
636872065,APP & SPORTS,FOOTWEAR,MLC-SNEAKERS,0.3398
555229997,CE,ELECTRONICS,MLC-REFRIGERATORS,0.3064
918112313,HOME & INDUSTRY,INDUSTRY,MLC-OFFICE_CHAIRS,0.3309999999999999
911980418,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_PRESSURE_WASHERS,0.1714
522464386,CE,COMPUTERS,MLC-DESKTOP_COMPUTERS,0.1528
545170239,ACC,VEHICULAR MULTIMEDIA,MLC-VEHICLE_STEREOS,0.3516
914797076,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_SCREWDRIVERS,0.934
573690640,CE,MOBILE,MLC-E_READERS,0.3643999999999999
550918710,HOME & INDUSTRY,INDUSTRY,MLC-SEWING_MACHINES,0.627
567131080,CE,ELECTRONICS,MLC-TELESCOPES,0.6694
903427270,HOME & INDUSTRY,STATIONARY,MLC-SCREEN_PRINTERS,0.1323999999999999
574738847,APP & SPORTS,APPAREL ACCESORIES,MLC-BODY_SHAPERS,0.7798
473542905,CE,ELECTRONICS,MLC-RANGES,0.9584
480702882,BEAUTY & HEALTH,PHARMACEUTICS,MLC-BLOOD_PRESSURE_MONITORS,0.8436
611219790,CE,MOBILE,MLC-CELLPHONES,0.812
642640378,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-PLUNGE_ROUTERS,0.4526
530295725,CE,ELECTRONICS,MLC-IRONS,0.1056
564077866,CE,ELECTRONICS,MLC-ELECTRIC_POTS_SKILLETS_AND_RICE_COOKERS,0.5104
529740466,HOME & INDUSTRY,HOME&DECOR,MLC-LIGHT_BULBS,0.5318
559397630,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-AESTHETIC_TREATMENT_TABLES_AND_CHAIRS,0.6524
629821792,CE,MOBILE,MLC-CELLPHONES,0.7646
580691753,HOME & INDUSTRY,HOME&DECOR,MLC-PILLOWS,0.2512
636871866,APP & SPORTS,FOOTWEAR,MLC-SNEAKERS,0.1906
535819766,BEAUTY & HEALTH,PHARMACEUTICS,MLC-SURGICAL_AND_INDUSTRIAL_MASKS,0.1128
453889331,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-HEAT_GUNS,0.8998
593484660,ACC,WHEELS & TIRES,MLC-AUTOMOTIVE_TIRES,0.3222
524767156,HOME & INDUSTRY,INDUSTRY,MLC-SAFETY_FOOTWEAR,0.3238
611221056,CE,MOBILE,MLC-CELLPHONES,0.9406
631994472,CE,MOBILE,MLC-CELLPHONES,0.7488
611221089,CE,MOBILE,MLC-CELLPHONES,0.4496
612959885,CE,ELECTRONICS,MLC-TELESCOPES,0.4976
523873586,HOME & INDUSTRY,HOME&DECOR,MLC-INDOOR_CURTAINS_AND_BLINDS,0.0223999999999999
908756233,CE,MOBILE,MLC-CELLPHONES,0.978
552337084,HOME & INDUSTRY,HOME&DECOR,MLC-BEDDING,0.8146
437706744,ACC,ACC TOOLS,MLC-CAR_SCANNERS,0.1098
611221078,CE,MOBILE,MLC-CELLPHONES,0.2067999999999999
577694592,CE,COMPUTERS,MLC-MOUSE_PADS,0.2148
607171081,BEAUTY & HEALTH,PERSONAL CARE,MLC-FACIAL_SKIN_CARE_PRODUCTS,0.2724
914266985,APP & SPORTS,SPORTS,MLC-AIR_MATTRESSES,0.2905999999999999
519320179,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_BRUSH_CUTTERS_AND_STRING_TRIMMERS,0.3688
925909816,CE,MOBILE,MLC-CELLPHONES,0.0906
634738739,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-BODYWEIGHT_SCALES,0.3364
515795545,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_BRUSH_CUTTERS_AND_STRING_TRIMMERS,0.6088
489745316,BEAUTY & HEALTH,PHARMACEUTICS,MLC-BLOOD_PRESSURE_MONITORS,0.894
548181080,CPG,PERSONAL HYGIENE,MLC-DISPOSABLE_BABY_DIAPERS,0.7902
582052532,CE,ELECTRONICS,MLC-DEEP_FRYERS,0.1196
479170682,CE,ELECTRONICS,MLC-WASHING_MACHINES,0.9844
568221442,CE,ELECTRONICS,MLC-DJ_TURNTABLES,0.8178
641416749,CE,MOBILE,MLC-CELLPHONES,0.5114
907354611,T & B,BABY,MLC-BABY_SAFETY_LOCKS,0.5686
635690204,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-BODYWEIGHT_SCALES,0.6841999999999999
918106294,HOME & INDUSTRY,HOME&DECOR,MLC-FOOD_STORAGE_CONTAINERS,0.5434
462386249,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-BENCH_POLISHERS,0.0999999999999999
621473209,CE,ELECTRONICS,MLC-ROBOT_VACUUMS,0.4427999999999999
634779043,HOME & INDUSTRY,HOME&DECOR,MLC-CUSHIONS,0.1687999999999999
554778572,ACC,MOTOPARTS,MLC-MOTORCYCLE_COVERS,0.0582
590907892,ACC,AUTOPARTS,MLC-AUTOMOTIVE_ALARM_KITS,0.0625999999999999
920452178,CE,MOBILE,MLC-CELLPHONES,0.9328
909243311,HOME & INDUSTRY,HOME&DECOR,MLC-DECORATIVE_AND_PROMOTIONAL_MAGNETS,0.1263999999999999
925566345,CE,MOBILE,MLC-CELLPHONES,0.715
494330651,HOME & INDUSTRY,HOME&DECOR,MLC-TABLE_AND_DESK_LAMPS,0.8866
911349653,CE,COMPUTERS,MLC-HARD_DRIVES_AND_SSDS,0.5042
641453342,CE,MOBILE,MLC-CELLPHONES,0.7083999999999999
540812406,CE,COMPUTERS,MLC-COMPUTER_MONITORS,0.5078
928178431,CE,COMPUTERS,MLC-GRAPHICS_CARDS,0.7322
614778736,CE,ELECTRONICS,MLC-GAMEPADS_AND_JOYSTICKS,0.6115999999999999
606772631,CE,MOBILE,MLC-CELLPHONES,0.303
633271239,HOME & INDUSTRY,SECURITY,MLC-SURVEILLANCE_CAMERAS,0.3096
600011148,APP & SPORTS,SPORTS,MLC-BICYCLE_PEDALS,0.0881999999999999
601954502,BEAUTY & HEALTH,PERSONAL CARE,MLC-MANICURE_AND_PEDICURE_SUPPLIES,0.9414
553989375,HOME & INDUSTRY,STATIONARY,MLC-MANUAL_PAPER_CUTTERS,0.2276
585796560,BEAUTY & HEALTH,PERSONAL CARE,MLC-PERFUMES,0.0872
621048510,CE,COMPUTERS,MLC-HEADPHONES,0.0242
638093658,APP & SPORTS,SPORTS,MLC-BICYCLE_LIGHTS,0.0676
478628110,APP & SPORTS,SPORTS,MLC-UNIVERSAL_HOME_GYMS,0.4095999999999999
642392729,CE,COMPUTERS,MLC-COMPUTER_MONITORS,0.1684
540983021,HOME & INDUSTRY,INDUSTRY,MLC-OFFICE_CHAIRS,0.1704
911955811,CE,COMPUTERS,MLC-COMPUTER_MONITORS,0.6762
533980953,CE,COMPUTERS,MLC-WEBCAMS,0.39
530493090,CE,COMPUTERS,MLC-WIRELESS_CHARGERS,0.0796
915037763,T & B,TOYS AND GAMES,MLC-COSTUMES,0.8488
548187461,HOME & INDUSTRY,HOME&DECOR,MLC-TABLE_AND_DESK_LAMPS,0.2758
606752959,CE,COMPUTERS,MLC-INK_CARTRIDGES,0.8784
634133850,OTHERS,PET PRODUCTS,MLC-LIQUID_DOG_AND_CAT_REPELLENTS,0.7954
636012948,APP & SPORTS,SPORTS,MLC-TREADMILLS,0.4696
634795889,BEAUTY & HEALTH,PHARMACEUTICS,MLC-SURGICAL_AND_INDUSTRIAL_MASKS,0.2573999999999999
578409713,APP & SPORTS,SPORTS,MLC-VIBRATION_PLATFORMS,0.8089999999999999
923271012,HOME & INDUSTRY,HOME&DECOR,MLC-SUNBATHING_CHAIRS,0.6352
614860439,CE,COMPUTERS,MLC-COMPUTER_MONITORS,0.1181999999999999
920397528,HOME & INDUSTRY,HOME&DECOR,MLC-DOOR_AND_WINDOW_AWNINGS_AND_EAVES,0.8088
571046151,BEAUTY & HEALTH,PHARMACEUTICS,MLC-SURGICAL_AND_INDUSTRIAL_MASKS,0.5856
580018477,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-BATHROOM_GRAB_BARS,0.694
929267180,CE,COMPUTERS,MLC-GRAPHICS_CARDS,0.1732
564090632,APP & SPORTS,APPAREL ACCESORIES,MLC-SUNGLASSES,0.4018
563493990,APP & SPORTS,APPAREL,MLC-T_SHIRTS,0.3945999999999999
543605921,APP & SPORTS,APPAREL ACCESORIES,MLC-KEYCHAINS,0.6986
625824243,CE,MOBILE,MLC-TABLETS,0.6242
579955470,CE,ELECTRONICS,MLC-COFFEE_MAKERS,0.8835999999999999
913332609,APP & SPORTS,SPORTS,MLC-CYCLING_AND_SKATING_HELMETS,0.4316
629916112,CE,COMPUTERS,MLC-HEADPHONES,0.4928
634716423,CE,ELECTRONICS,MLC-OVENS,0.1615999999999999
432977190,CE,ELECTRONICS,MLC-ELECTRONIC_PRODUCTS,0.5606
908358346,CE,MOBILE,MLC-CELLPHONES,0.4135999999999999
566346491,APP & SPORTS,SPORTS,MLC-BICYCLE_TRAINERS,0.264
635646565,CE,COMPUTERS,MLC-HARD_DRIVES_AND_SSDS,0.6708
474362620,CE,ELECTRONICS,MLC-TELESCOPES,0.7116
538334925,BEAUTY & HEALTH,PHARMACEUTICS,MLC-NON_CORRECTIVE_CONTACT_LENSES,0.7092
619057422,HOME & INDUSTRY,INDUSTRY,MLC-OFFICE_CHAIRS,0.1996
901129734,CE,COMPUTERS,MLC-SPEAKERS,0.287
465896291,CE,ELECTRONICS,MLC-RANGES,0.7482
924662480,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-WELDING_MACHINES,0.0839999999999999
640474122,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRICAL_CABLES,0.2722
568858891,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-TOOL_AND_CONSTRUCTION_SUPPLIES,0.6804
924350956,CE,MOBILE,MLC-CELLPHONES,0.0866
492059986,HOME & INDUSTRY,HOME&DECOR,MLC-BATHROOM_SUPPLIES,0.5662
541133225,CE,ELECTRONICS,MLC-DIGITAL_PORTABLE_MEDIA_PLAYERS,0.0026
911688626,CE,MOBILE,MLC-CELLPHONES,0.9716
570764040,HOME & INDUSTRY,INDUSTRY,MLC-INDUSTRIAL_AND_COMMERCIAL_EQUIPMENT,0.407
508049664,CE,MOBILE,MLC-CELLPHONES,0.2408
642731625,HOME & INDUSTRY,HOME&DECOR,MLC-HOME_SHELVES,0.2169999999999999
637345049,CE,MOBILE,MLC-TABLETS,0.9102
516507330,ACC,ACC TOOLS,MLC-CAR_SCANNERS,0.841
636523293,ACC,AUTOPARTS,MLC-ENGINE_OILS,0.9056
507380687,APP & SPORTS,SPORTS,MLC-CAMPING_AND_FISHING_EQUIPMENT,0.8202
559523658,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-BATHROOM_FAUCETS,0.4078
529634826,CE,ELECTRONICS,MLC-HOME_THEATERS,0.2533999999999999
568631255,CE,MOBILE,MLC-CELLPHONES,0.406
921073496,HOME & INDUSTRY,HOME&DECOR,MLC-TABLE_AND_DESK_LAMPS,0.6966
920452070,CE,MOBILE,MLC-CELLPHONES,0.0056
901778600,APP & SPORTS,SPORTS,MLC-BICYCLE_BAGS,0.011
633647834,APP & SPORTS,SPORTS,MLC-ROWING_MACHINES,0.742
610547703,CE,MOBILE,MLC-CELLPHONES,0.6799999999999999
508327830,CE,ELECTRONICS,MLC-WASHING_MACHINES,0.3278
600015317,APP & SPORTS,SPORTS,MLC-TENNIS_BALLS,0.6206
520752505,HOME & INDUSTRY,INDUSTRY,MLC-SAFETY_FOOTWEAR,0.7142
929878484,CE,MOBILE,MLC-CELLPHONES,0.6844
903614248,APP & SPORTS,SPORTS,MLC-GYM_DUMBBELLS,0.7385999999999999
451487831,HOME & INDUSTRY,HOME&DECOR,MLC-POOL_LIGHTS,0.9098
552006042,APP & SPORTS,SPORTS,MLC-AEROBIC_CRUNCH_MACHINES,0.3369999999999999
911106816,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-AESTHETIC_TREATMENT_TABLES_AND_CHAIRS,0.4953999999999999
620368598,APP & SPORTS,SPORTS,MLC-BICYCLE_SEATS,0.748
917406744,HOME & INDUSTRY,HOME&DECOR,MLC-CHRISTMAS_DOLLS,0.494
530156169,CE,ELECTRONICS,MLC-TV_AND_MONITOR_MOUNTS,0.2138
914739099,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_DRILLS,0.9204
635256637,APP & SPORTS,SPORTS,MLC-SLEEPING_BAGS,0.5902
626057770,ENTERTAINMENT,MUSICAL INSTRUMENTS,MLC-XYLOPHONES_AND_METALLOPHONES,0.4714
612692588,CE,ELECTRONICS,MLC-TELEVISIONS,0.2092
607920876,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-LADDERS,0.129
622121104,CE,ELECTRONICS,MLC-GAME_CONSOLES_VIDEO_GAMES_AND_ARCADE_MACHINES,0.8396
439892554,BEAUTY & HEALTH,PERSONAL CARE,MLC-SKIN_CARE_SUPPLIES,0.0447999999999999
925178183,CE,COMPUTERS,MLC-COMPUTER_MONITORS,0.4108
524308672,CE,ELECTRONICS,MLC-OVENS,0.7464
553947805,HOME & INDUSTRY,SECURITY,MLC-SURVEILLANCE_CAMERAS,0.7536
614161798,BEAUTY & HEALTH,PHARMACEUTICS,MLC-NON_CORRECTIVE_CONTACT_LENSES,0.4794
616152532,CE,ELECTRONICS,MLC-HOME_THEATERS,0.7336
544720437,APP & SPORTS,APPAREL ACCESORIES,MLC-BODY_SHAPERS,0.3903999999999999
642941298,APP & SPORTS,SPORTS,MLC-BICYCLES,0.38
551275229,HOME & INDUSTRY,INDUSTRY,MLC-INDUSTRIAL_AND_COMMERCIAL_SCALES,0.8588
635368700,APP & SPORTS,SPORTS,MLC-ROWING_MACHINES,0.5254
631654876,CE,MOBILE,MLC-CELLPHONES,0.3631999999999999
523798272,CE,ELECTRONICS,MLC-HOME_APPLIANCES,0.1104
929272975,CE,MOBILE,MLC-CELLPHONES,0.8974
467299223,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-CYLINDRICAL_GRINDING_MACHINES,0.7394
632626980,CE,COMPUTERS,MLC-HEADPHONES,0.488
542370011,CE,ELECTRONICS,MLC-WATER_HEATERS,0.0704
640432335,CE,MOBILE,MLC-SMARTWATCHES,0.1585999999999999
901019588,HOME & INDUSTRY,HOME&DECOR,MLC-CHRISTMAS_DOLLS,0.6908
577990565,CE,MOBILE,MLC-CELLPHONES,0.7842
473941454,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-ESTHETIC_ELECTRIC_DEVICES,0.906
530207196,ACC,ACC TOOLS,MLC-CAR_SCANNERS,0.9134
924402434,CE,COMPUTERS,MLC-NOTEBOOKS,0.9556
631654988,CE,MOBILE,MLC-CELLPHONES,0.994
610411202,CE,COMPUTERS,MLC-DESKTOP_COMPUTER_EXPANSION_CARDS,0.1216
624408983,CE,ELECTRONICS,MLC-VACUUM_CLEANERS,0.6384
908556166,CE,MOBILE,MLC-CELLPHONES,0.9912
629376401,CE,COMPUTERS,MLC-HEADPHONES,0.0594
447858271,CPG,PERSONAL HYGIENE,MLC-TOOTHBRUSHES,0.8576
603334414,HOME & INDUSTRY,HOME&DECOR,MLC-SAFES,0.6944
563376863,HOME & INDUSTRY,SECURITY,MLC-DOORBELLS,0.7138
917092121,CE,COMPUTERS,MLC-PRINTERS,0.6972
642332743,HOME & INDUSTRY,HOME&DECOR,MLC-BEDS,0.793
636874736,APP & SPORTS,FOOTWEAR,MLC-SNEAKERS,0.0767999999999999
923016406,HOME & INDUSTRY,HOME&DECOR,MLC-CHRISTMAS_LIGHTS,0.2652
605908532,CE,MOBILE,MLC-CELLPHONES,0.6
544364227,CE,COMPUTERS,MLC-HEADPHONES,0.008
609520831,CE,ELECTRONICS,MLC-VIDEO_GAMES,0.7692
581595546,HOME & INDUSTRY,INDUSTRY,MLC-SAFETY_FOOTWEAR,0.4923999999999999
536048273,CE,ELECTRONICS,MLC-ELECTRIC_JUGS,0.6024
918852100,HOME & INDUSTRY,INDUSTRY,MLC-OFFICE_CHAIRS,0.131
589905974,HOME & INDUSTRY,HOME&DECOR,MLC-STOOLS,0.6095999999999999
622127095,CE,MOBILE,MLC-CELLPHONES,0.9974
452798774,OTHERS,PET PRODUCTS,MLC-FLEA_AND_TICK_TREATMENTS,0.3832
497679076,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-MASSAGE_EQUIPMENT,0.9214
544112232,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_CHARCOAL_AND_FIREWOOD_LIGHTERS,0.2047999999999999
482864552,BEAUTY & HEALTH,PERSONAL CARE,MLC-EYELASH_EXTENSIONS,0.4222
617970628,CE,ELECTRONICS,MLC-GAME_CONSOLES_VIDEO_GAMES_AND_ARCADE_MACHINES,0.0362
446875330,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-VOLTAGE_CONVERTERS,0.7942
540685474,CPG,CLEANING,MLC-KITCHEN_PAPER_TOWELS,0.378
629772494,CE,ELECTRONICS,MLC-CAMERA_AND_CELLPHONE_STABILIZERS,0.0726
603830233,HOME & INDUSTRY,HOME&DECOR,MLC-PILLOWS,0.2098
905319080,CE,ELECTRONICS,MLC-MIXERS,0.365
913635888,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_CHAINSAWS,0.769
474362419,CE,COMPUTERS,MLC-COMPUTER_VACUUM_CLEANERS,0.9326
598395829,CE,COMPUTERS,MLC-COMPUTER_MONITORS,0.1158
923239473,CE,COMPUTERS,MLC-HEADPHONES,0.7662
520565718,HOME & INDUSTRY,INDUSTRY,MLC-RESPIRATORS,0.3671999999999999
457079642,BEAUTY & HEALTH,PERSONAL CARE,MLC-PERFUMES,0.1193999999999999
563160690,CE,ELECTRONICS,MLC-STEAM_CLEANERS,0.7704
908346497,CE,ELECTRONICS,MLC-STREAMING_MEDIA_DEVICES,0.6738
917157044,CE,ELECTRONICS,MLC-ELECTRIC_SQUEEZERS,0.577
633063346,HOME & INDUSTRY,HOME&DECOR,MLC-ICE_BUCKETS,0.8072
907883824,HOME & INDUSTRY,HOME&DECOR,MLC-SLATWALL_PANEL_SUPPORTS,0.8264
923002887,CE,MOBILE,MLC-SMARTWATCHES,0.6457999999999999
594024761,BEAUTY & HEALTH,PERSONAL CARE,MLC-NAIL_POLISH,0.7072
642096574,CE,MOBILE,MLC-TABLETS,0.058
554418764,HOME & INDUSTRY,INDUSTRY,MLC-SHAPER_AND_MILLING_MACHINES,0.5594
637606952,APP & SPORTS,FOOTWEAR,MLC-SNEAKERS,0.4958
638395291,APP & SPORTS,SPORTS,MLC-FOOTBALL_SHIRTS,0.2144
577026055,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-BATHROOM_HOOKS,0.7918
540460036,CE,COMPUTERS,MLC-NOTEBOOKS,0.3511999999999999
902557286,T & B,TOYS AND GAMES,MLC-COSTUMES,0.6184
616437543,ACC,WHEELS & TIRES,MLC-AUTOMOTIVE_TIRES,0.3638
